index	stage	ts_us	relative_ts_us	dur_us	cat	name	pid	tid	external_id	correlation	ph
1103	prefill	4352584836533.789	57575.21484375	6.276	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4275	103362	X
1104	prefill	4352584836555.488	57596.91357421875	10.92	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4269	103342	X
1105	prefill	4352584836568.488	57609.91357421875	40.442	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4275	103362	X
1106	prefill	4352584836613.775	57655.20068359375	6.267	privateuse1_runtime	musaLaunchKernel	31003	31003	4293	103380	X
1107	prefill	4352584836641.891	57683.31689453125	6.84	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4293	103380	X
1108	prefill	4352584836687.285	57728.7109375	4.834	privateuse1_runtime	musaLaunchKernel	31003	31003	4299	103409	X
1109	prefill	4352584836729.54	57770.9658203125	4.531	privateuse1_runtime	musaLaunchKernel	31003	31003	4308	103427	X
1110	prefill	4352584836731.414	57772.83984375	7.68	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4299	103409	X
1111	prefill	4352584836753.854	57795.27978515625	5.841	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4308	103427	X
1112	prefill	4352584836788.473	57829.89892578125	4.413	privateuse1_runtime	musaLaunchKernel	31003	31003	4314	103456	X
1113	prefill	4352584836832.217	57873.642578125	7.56	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4314	103456	X
1114	prefill	4352584837046.392	58087.81787109375	5.219	privateuse1_driver	muLaunchKernel	31003	31003	4326	103477	X
1115	prefill	4352584837089.266	58130.69189453125	12.64	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	4326	103477	X
1116	prefill	4352584837091.084	58132.509765625	4.475	privateuse1_driver	muLaunchKernel	31003	31003	4328	103493	X
1117	prefill	4352584837110.386	58151.81201171875	10.841	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	4328	103493	X
1118	prefill	4352584837259.819	58301.24462890625	7.056	privateuse1_runtime	musaLaunchKernel	31003	31003	4334	103508	X
1119	prefill	4352584837287.113	58328.53857421875	4.152	privateuse1_runtime	musaLaunchKernel	31003	31003	4339	103517	X
1120	prefill	4352584837308.593	58350.0185546875	7.84	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4334	103508	X
1121	prefill	4352584837318.513	58359.93896484375	6.361	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4339	103517	X
1122	prefill	4352584837343.042	58384.4677734375	5.982	privateuse1_runtime	musaLaunchKernel	31003	31003	4349	103538	X
1123	prefill	4352584837365.235	58406.66064453125	5.32	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4349	103538	X
1124	prefill	4352584837566.406	58607.83154296875	5.407	privateuse1_driver	muLaunchKernel	31003	31003		103556	X
1125	prefill	4352584837609.083	58650.5087890625	20.921	kernel	_fwd_kernel	0	0		103556	X
1126	prefill	4352584837672.268	58713.69384765625	7.767	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4359	103574	X
1127	prefill	4352584837718.967	58760.392578125	34.401	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4359	103574	X
1128	prefill	4352584837728.078	58769.50390625	5.168	privateuse1_runtime	musaLaunchKernel	31003	31003	4368	103580	X
1129	prefill	4352584837755.808	58797.23388671875	10.4	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4368	103580	X
1130	prefill	4352584837807.336	58848.76171875	6.363	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4374	103600	X
1131	prefill	4352584837855.531	58896.95654296875	146.645	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4374	103600	X
1132	prefill	4352584837888.766	58930.19189453125	5.115	privateuse1_runtime	musaLaunchKernel	31003	31003	4384	103618	X
1133	prefill	4352584837963.844	59005.27001953125	6.211	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4391	103639	X
1134	prefill	4352584838005.296	59046.7216796875	8.521	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	4384	103618	X
1135	prefill	4352584838015.897	59057.32275390625	96.323	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4391	103639	X
1136	prefill	4352584838025.256	59066.681640625	5.424	privateuse1_runtime	musaLaunchKernel	31003	31003	4400	103645	X
1137	prefill	4352584838102.67	59144.095703125	6.538	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4406	103665	X
1138	prefill	4352584838114.94	59156.36572265625	10.52	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4400	103645	X
1139	prefill	4352584838127.78	59169.20556640625	41.162	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4406	103665	X
1140	prefill	4352584838183.84	59225.265625	5.213	privateuse1_runtime	musaLaunchKernel	31003	31003	4424	103683	X
1141	prefill	4352584838209.303	59250.72900390625	6.88	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4424	103683	X
1142	prefill	4352584838255.686	59297.11181640625	5.036	privateuse1_runtime	musaLaunchKernel	31003	31003	4430	103712	X
1143	prefill	4352584838299.632	59341.0576171875	4.141	privateuse1_runtime	musaLaunchKernel	31003	31003	4439	103730	X
1144	prefill	4352584838300.786	59342.2119140625	7.6	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4430	103712	X
1145	prefill	4352584838325.227	59366.65283203125	5.92	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4439	103730	X
1146	prefill	4352584838358.185	59399.61083984375	4.437	privateuse1_runtime	musaLaunchKernel	31003	31003	4445	103759	X
1147	prefill	4352584838404.23	59445.65576171875	7.36	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4445	103759	X
1148	prefill	4352584838613.121	59654.546875	5.211	privateuse1_driver	muLaunchKernel	31003	31003	4457	103780	X
1149	prefill	4352584838657.994	59699.419921875	4.171	privateuse1_driver	muLaunchKernel	31003	31003	4459	103796	X
1150	prefill	4352584838658.158	59699.583984375	12.76	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	4457	103780	X
1151	prefill	4352584838679.079	59720.5048828125	11.0	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	4459	103796	X
1152	prefill	4352584838827.664	59869.08984375	6.259	privateuse1_runtime	musaLaunchKernel	31003	31003	4465	103811	X
1153	prefill	4352584838854.272	59895.69775390625	4.796	privateuse1_runtime	musaLaunchKernel	31003	31003	4470	103820	X
1154	prefill	4352584838871.245	59912.6708984375	7.96	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4465	103811	X
1155	prefill	4352584838881.325	59922.7509765625	6.521	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	4470	103820	X
1156	prefill	4352584838911.562	59952.98779296875	4.522	privateuse1_runtime	musaLaunchKernel	31003	31003	4480	103841	X
1157	prefill	4352584838964.328	60005.75390625	4.36	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4480	103841	X
1158	prefill	4352584839129.903	60171.32861328125	5.56	privateuse1_driver	muLaunchKernel	31003	31003		103859	X
1159	prefill	4352584839172.015	60213.44091796875	21.321	kernel	_fwd_kernel	0	0		103859	X
1160	prefill	4352584839240.784	60282.2099609375	8.537	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4490	103877	X
1161	prefill	4352584839287.739	60329.16455078125	34.121	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4490	103877	X
1162	prefill	4352584839301.22	60342.64599609375	5.253	privateuse1_runtime	musaLaunchKernel	31003	31003	4499	103883	X
1163	prefill	4352584839324.66	60366.0859375	10.521	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4499	103883	X
1164	prefill	4352584839382.985	60424.41064453125	6.373	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4505	103903	X
1165	prefill	4352584839431.824	60473.25	145.765	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4505	103903	X
1166	prefill	4352584839454.28	60495.70556640625	4.76	privateuse1_runtime	musaLaunchKernel	31003	31003	4515	103921	X
1167	prefill	4352584839529.859	60571.28466796875	6.47	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4522	103942	X
1168	prefill	4352584839580.629	60622.0546875	8.44	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	4515	103921	X
1169	prefill	4352584839590.789	60632.21484375	96.843	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4522	103942	X
1170	prefill	4352584839592.258	60633.68359375	7.052	privateuse1_runtime	musaLaunchKernel	31003	31003	4531	103948	X
1171	prefill	4352584839670.853	60712.27880859375	6.252	privateuse1_runtime	musaLaunchKernelExC	31003	31003	4537	103968	X
1172	prefill	4352584839690.112	60731.53759765625	11.121	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	4531	103948	X
1173	prefill	4352584839703.393	60744.81884765625	40.881	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	4537	103968	X
1174	prefill	4352584839748.592	60790.017578125	4.771	privateuse1_runtime	musaLaunchKernel	31003	31003	4555	103986	X
1175	prefill	4352584839768.955	60810.380859375	6.84	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4555	103986	X
1176	prefill	4352584839821.165	60862.5908203125	4.912	privateuse1_runtime	musaLaunchKernel	31003	31003	4561	104015	X
1177	prefill	4352584839863.48	60904.90576171875	3.96	privateuse1_runtime	musaLaunchKernel	31003	31003	4570	104033	X
1178	prefill	4352584839865.918	60907.34375	7.601	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4561	104015	X
1179	prefill	4352584839881.839	60923.2646484375	5.4	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	4570	104033	X
1180	prefill	4352584839921.398	60962.82373046875	4.212	privateuse1_runtime	musaLaunchKernel	31003	31003	4576	104062	X
1181	prefill	4352584839965.562	61006.98779296875	7.4	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	4576	104062	X
1182	prefill	4352584840183.994	61225.419921875	6.099	privateuse1_driver	muLaunchKernel	31003	31003	4588	104083	X
1183	prefill	4352584840229.25	61270.67578125	12.841	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	4588	104083	X
1184	prefill	4352584840229.902	61271.32763671875	4.081	privateuse1_driver	muLaunchKernel	31003	31003	4590	104099	X
1185	prefill	4352584840250.651	61292.07666015625	10.921	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	4590	104099	X
1186	prefill	4352584840403.792	61445.2177734375	6.685	privateuse1_runtime	musaLaunchKernel	31003	31003	4596	104114	X
